,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,happiness,energeticness
155,0.8863636363636364,0.5143014778933316,0.457,0.0206,0.757,0.0,0.146,0.41700000000000004,-5.1770000000000005,0.032,0.47240651525579264,1,4,1.0,0.035994514559845855
156,0.3522727272727273,0.5398159240546865,0.46,0.14,0.59,0.591,0.11199999999999999,0.212,-9.375,0.0327,0.5414452856159669,6,4,-1.0,-0.4356992707379293
157,0.6022727272727273,0.5542977739967166,0.488,0.153,0.777,0.0312,0.825,0.48100000000000004,-12.658,0.0894,0.3736499197063547,9,4,1.0,-0.4057816670298504
158,0.42045454545454547,0.49081645841893773,0.489,0.6409999999999999,0.35700000000000004,0.33299999999999996,0.0838,0.0388,-9.745,0.0259,0.42215645790318884,6,4,-1.0,-0.41059699218308393
159,0.625,0.5110084823090709,0.588,0.0386,0.598,5.8299999999999994e-05,0.107,0.866,-13.288,0.0296,0.5676714842853865,9,4,1.0,-0.03265049324723967
160,0.6704545454545454,0.28892901443555125,0.3670000000000001,0.972,0.121,0.0322,0.0871,0.0926,-13.777999999999999,0.0335,0.6067630190410644,6,4,-1.0,0.20182422015161966
161,0.6022727272727273,0.4312975405740654,0.387,0.00015800000000000002,0.669,0.423,0.166,0.414,-11.187000000000001,0.0395,0.4175040146822666,0,4,-1.0,-0.4133872265267235
162,0.5681818181818182,0.3971252360751814,0.38299999999999995,0.63,0.446,0.0,0.0946,0.213,-8.693,0.0382,0.3551227345721496,0,4,-1.0,-0.019498871945774755
163,0.375,0.687005303131143,0.44799999999999995,0.32799999999999996,0.591,0.708,0.111,0.303,-9.291,0.0327,0.6675017205781143,0,4,-1.0,-0.5985830918024783
164,0.0,0.2973920323782296,0.48,0.317,0.561,0.006409999999999999,0.184,0.541,-5.874,0.027000000000000003,0.7560954347327369,0,4,-1.0,-0.19137271992961336
165,0.7613636363636364,0.492051090623933,0.693,0.19399999999999998,0.565,0.000175,0.0806,0.6920000000000001,-12.583,0.0345,0.44935535673319577,9,4,1.0,-0.0496409396028135
166,0.7045454545454546,0.4316061986253142,0.465,0.00109,0.8440000000000001,0.39899999999999997,0.0865,0.155,-4.352,0.0379,0.7816379903647627,1,4,1.0,-0.23720268766906477
167,0.45454545454545453,0.520601960364448,0.49,0.0934,0.521,0.862,0.266,0.14800000000000002,-9.601,0.0295,0.49450791465932553,2,4,-1.0,-0.6460858894097253
168,0.8295454545454546,0.31794287125293946,0.626,0.237,0.816,1.8000000000000001e-06,0.10400000000000001,0.7979999999999999,-10.593,0.13,0.48327598072952516,9,4,1.0,-0.2518026748893655
169,0.011363636363636364,0.5599828694781557,0.5770000000000001,0.0338,0.8079999999999999,1.3300000000000001e-05,0.221,0.8690000000000001,-7.04,0.039,0.6928561596696489,1,4,1.0,-0.03867497456348316
170,0.0,0.6607076371647443,0.244,0.501,0.254,0.0458,0.105,0.0909,-12.966,0.0296,0.3718696948841477,7,4,-1.0,-0.3754872260351966
171,0.6022727272727273,0.5568692813861833,0.795,0.44299999999999995,0.71,0.0215,0.344,0.845,-4.746,0.0392,0.5032759807295251,9,4,1.0,-0.09499084940762817
172,0.3409090909090909,0.682388936152153,0.0903,0.6459999999999999,0.36200000000000004,0.402,0.106,0.0964,-8.929,0.0337,0.3428722183987153,7,4,-1.0,-0.5760793521020148
173,0.9318181818181818,0.5852407436344099,0.38799999999999996,0.652,0.33799999999999997,3.72e-06,0.248,0.47700000000000004,-10.054,0.0328,0.8157100252351459,10,4,1.0,0.24980543727051838
174,0.875,0.5252839171793284,0.578,0.183,0.8170000000000001,3.06e-06,0.285,0.726,-6.5420000000000025,0.0363,0.6497866483138335,0,4,1.0,0.05269168320108529
175,0.625,0.4218313839648284,0.39799999999999996,0.902,0.0887,1.76e-06,0.0873,0.35600000000000004,-13.683,0.0334,0.343184216563432,9,4,-1.0,0.21463996474113736
176,0.8409090909090909,0.5698599271181176,0.586,0.0589,0.7,0.00125,0.0318,0.897,-9.558,0.0363,0.6755907318192247,0,4,1.0,0.1374538579126819
177,0.2840909090909091,0.48299776415824125,0.665,0.336,0.56,0.0857,0.327,0.414,-7.301,0.0667,0.44971323698095894,7,4,-1.0,-0.22603028133361078
178,0.5909090909090909,0.38752018334288246,0.6559999999999999,0.00352,0.723,0.0,0.345,0.41200000000000003,-7.693,0.0366,0.5735489791236522,7,4,1.0,0.045171321699437855
179,0.6590909090909091,0.33280861464621037,0.534,0.0915,0.765,0.00107,0.225,0.11699999999999999,-3.1510000000000002,0.0338,0.5871897224133976,1,4,1.0,0.05826232135045376
180,0.42045454545454547,0.39852384286990256,0.764,0.6659999999999999,0.245,0.787,0.0967,0.35600000000000004,-16.201,0.0383,0.46785042440926816,8,4,-1.0,-0.7144245121185956
181,0.8068181818181818,0.6258466393890114,0.705,0.4320000000000001,0.743,0.0133,0.10300000000000001,0.374,-6.631,0.042,0.5439412709337005,1,4,1.0,0.07999272540194612
182,0.4318181818181818,0.657379917549718,0.268,0.0656,0.494,2.61e-05,0.12300000000000001,0.136,-7.2189999999999985,0.0321,0.4682954806148199,4,3,-1.0,0.006122786695349992
183,0.9318181818181818,0.46735651741120776,0.38,0.917,0.21899999999999997,0.0104,0.0827,0.0517,-13.273,0.0358,0.33740307409956405,4,4,-1.0,0.35645858148614795
184,0.75,0.4590767651864584,0.581,0.893,0.4,0.5760000000000001,0.161,0.433,-8.738999999999999,0.0291,0.515398027070429,2,4,-1.0,-0.4855712279816431
185,0.5681818181818182,0.4098593098020151,0.877,0.7759999999999999,0.17800000000000002,0.0193,0.107,0.442,-13.987,0.102,0.3441018582243634,3,4,-1.0,0.3742125329527823
186,0.5,0.4156215697962664,0.68,0.005379999999999999,0.721,0.00021600000000000002,0.0679,0.267,-6.21,0.0355,0.5597614131681579,7,4,1.0,0.0741009563474964
187,0.6931818181818182,0.4170471841704718,0.40399999999999997,0.27399999999999997,0.48,8.63e-06,0.132,0.2,-8.906,0.0303,0.5926221610461115,9,3,-1.0,-0.014573772452538982
188,0.75,0.35019763760844025,0.44,0.8909999999999999,0.306,0.0,0.10300000000000001,0.201,-8.947000000000003,0.0363,0.5381417756366139,9,4,-1.0,0.15173271422790136
189,0.0,0.5080762308222072,0.284,0.155,0.523,0.0934,0.0933,0.0697,-6.5120000000000005,0.0285,0.46155999082358345,7,4,-1.0,-0.28797577755458814
190,0.5454545454545454,0.42054659482650525,0.6609999999999999,0.0188,0.93,0.00146,0.0919,0.3670000000000001,-4.208,0.0617,0.56,7,4,1.0,0.06885144910320917
191,0.0,0.5178799821749975,0.373,0.9059999999999999,0.17800000000000002,0.5579999999999999,0.109,0.0933,-15.52,0.0303,0.4983023629272769,7,4,-1.0,-0.7908176222222586
192,0.625,0.2874628886921194,0.545,0.36200000000000004,0.255,1.77e-05,0.0841,0.831,-14.844000000000001,0.0311,0.4500481761871989,8,4,-1.0,0.05913396237853141
193,0.0,0.5059156244634655,0.32799999999999996,0.0041,0.799,6.29e-06,0.069,0.502,-5.992000000000001,0.0296,0.779518238128011,2,3,-1.0,-0.03586999441297762
194,0.5795454545454546,0.45916743348901273,0.637,0.0925,0.613,0.425,0.156,0.598,-7.432,0.0272,0.582729983941271,1,4,-1.0,-0.3484106477832956
195,0.6818181818181818,0.6380733564441049,0.523,0.00387,0.833,0.000339,0.0841,0.48200000000000004,-4.374,0.0405,0.5321174581325993,7,4,-1.0,0.055445872239052466
196,0.9090909090909091,0.5376803961626088,0.449,0.0522,0.585,8.49e-05,0.0833,0.203,-6.7620000000000005,0.0268,0.6406377609543474,5,4,1.0,0.13656747107773826
197,0.6136363636363636,0.43104096856896484,0.778,0.179,0.639,0.0009339999999999999,0.322,0.5429999999999999,-5.985,0.0292,0.5504794677678367,6,4,-1.0,0.10457234702454193
198,0.6590909090909091,0.4943081526236899,0.40700000000000003,0.778,0.308,1.4599999999999999e-05,0.092,0.153,-9.001,0.0296,0.3361046111493461,10,3,-1.0,-0.04313967719790347
199,0.5795454545454546,0.6730809667941811,0.736,0.0017800000000000001,0.35600000000000004,0.7040000000000001,0.0925,0.525,-8.676,0.0405,0.5414177563661391,4,4,1.0,-0.7628333576366076
200,0.3522727272727273,0.5812243307425348,0.11800000000000001,0.9109999999999999,0.0567,0.879,0.106,0.0391,-19.274,0.0427,0.38412938747419134,11,4,-1.0,-0.8243266491136951
201,0.9545454545454546,0.4622154317450948,0.733,0.145,0.71,0.115,0.0956,0.965,-5.849,0.0292,0.5871759577884836,5,4,1.0,0.08213414424348277
202,0.4772727272727273,1.0,0.299,0.16899999999999998,0.541,0.795,0.132,0.191,-10.640999999999998,0.0513,0.6548474420738701,7,4,-1.0,-0.6897269240410719
203,0.42045454545454547,0.49261439156746206,0.321,0.973,0.0792,0.10400000000000001,0.0888,0.106,-17.737000000000005,0.0329,0.6666345492085342,5,3,-1.0,-0.22117563402873466
204,0.4772727272727273,0.4123478653402087,0.6509999999999999,0.0009339999999999999,0.836,0.932,0.11199999999999999,0.0741,-6.154,0.0588,0.5872264280798348,6,4,1.0,-0.13232723239227778
205,0.6818181818181818,0.46684530251382694,0.552,0.956,0.126,0.0153,0.109,0.439,-18.014,0.0306,0.4241385638908007,11,4,-1.0,0.0008487031062861375
206,0.8295454545454546,0.25183603312672537,0.593,0.794,0.22899999999999998,0.0,0.16699999999999998,0.42,-8.888,0.0307,0.5405964670796054,9,4,-1.0,0.39700299667563976
207,0.4772727272727273,0.5342870867116921,0.304,0.73,0.317,0.00519,0.11800000000000001,0.0596,-10.52,0.0285,0.678274833677449,11,4,-1.0,-0.14152861587664642
208,0.03409090909090909,0.4408910186294425,0.648,0.985,0.177,0.00035299999999999996,0.134,0.23600000000000002,-13.474,0.0311,0.4546960311998165,9,3,-1.0,-0.5161655003825718
209,0.9318181818181818,0.5432632486645717,0.601,0.4320000000000001,0.532,6.25e-06,0.0925,0.341,-9.119,0.0286,0.6266161963753155,10,4,1.0,0.09936543877786752
210,0.0,0.7783372204956662,0.716,0.884,0.644,0.617,0.138,0.46399999999999997,-12.444,0.0718,0.5554163799036477,9,4,-1.0,-0.9843006309566915
211,0.8181818181818182,0.7129480123386056,0.7509999999999999,0.0481,0.708,1.83e-05,0.107,0.509,-5.645,0.0545,0.4999770589584767,0,4,1.0,0.2543487842082239
212,0.6363636363636364,0.4318376921637508,0.609,0.40299999999999997,0.789,0.0811,0.0446,0.7170000000000001,-5.565,0.0468,0.6609176416609315,11,4,-1.0,-0.24684153009045734
213,0.625,0.425407959133674,0.604,0.835,0.179,0.0,0.162,0.391,-15.383,0.0339,0.5734434503326452,2,3,-1.0,0.19774782376467004
214,0.5795454545454546,0.3652485758324604,0.49,0.862,0.193,9.74e-06,0.113,0.184,-9.544,0.0421,0.409057123193393,11,4,-1.0,0.12096640741353633
215,0.6818181818181818,0.35239296799794745,0.6459999999999999,0.0199,0.9790000000000001,0.7759999999999999,0.38,0.091,-5.312,0.10099999999999999,0.5692406515255793,4,4,1.0,0.041255490765028845
216,0.8295454545454546,0.507999066309395,0.5,0.114,0.6809999999999999,4.01e-05,0.139,0.745,-9.556000000000001,0.0672,0.548107364074329,0,4,1.0,-0.010847998584402541
217,0.07954545454545454,0.4473998452851518,0.745,0.006659999999999999,0.466,0.35,0.272,0.303,-7.62,0.0864,0.568428538655655,4,4,1.0,-0.16855276459302393
218,0.4659090909090909,0.3940039315319278,0.9,0.632,0.255,3.91e-05,0.0953,0.483,-12.664000000000001,0.221,0.43577884835971553,6,4,-1.0,0.3477978775868651
219,0.6136363636363636,0.31468459969944423,0.428,0.0259,0.873,2.64e-05,0.6679999999999999,0.285,-3.4989999999999997,0.0566,0.5870612525808672,10,4,1.0,0.07697147341740627
220,0.7386363636363636,0.5935822274694091,0.5710000000000001,0.9790000000000001,0.172,0.275,0.124,0.297,-20.7,0.0318,0.4173984858912595,7,4,-1.0,-0.3505389592409514
221,0.7727272727272727,0.36313619729422636,0.742,0.0838,0.8440000000000001,0.0,0.418,0.85,-6.441,0.111,0.5201697637072724,2,4,1.0,-0.014141228784470371
222,0.42045454545454547,0.45053658273096786,0.445,0.17300000000000001,0.469,0.000624,0.0998,0.535,-5.981,0.0291,0.8169396650607941,8,4,-1.0,0.0293310482794101
223,0.7045454545454546,0.4407636971833024,0.631,0.616,0.402,0.0114,0.0892,0.598,-11.125,0.0286,0.35788024776324845,5,4,-1.0,0.05574406522234219
224,0.0,0.32131303135001243,0.684,0.905,0.0646,1.86e-05,0.0789,0.33399999999999996,-18.052,0.0522,0.44042211516402846,10,3,-1.0,-0.5532577583424403
225,0.4431818181818182,0.3999070167620613,0.71,0.00891,0.705,0.16,0.177,0.34,-7.4170000000000025,0.0345,0.5505207616425786,7,4,1.0,-0.06077074694065468
226,0.7613636363636364,0.46015513925300894,0.5920000000000001,0.8420000000000001,0.256,2.38e-06,0.08800000000000001,0.10300000000000001,-14.030999999999999,0.0449,0.35036017435191563,4,4,-1.0,0.2131211466339419
227,0.2840909090909091,0.44152183852168225,0.55,0.843,0.596,0.462,0.15,0.207,-8.962,0.0335,0.6569488414774033,10,4,-1.0,-0.7745644662099835
228,0.0,0.5890468832288719,0.423,0.9279999999999999,0.0657,1.4e-06,0.0922,0.105,-14.421,0.0386,0.45188804771736635,1,3,-1.0,-0.1315702809731577
229,0.8522727272727273,0.3798288105283261,0.632,0.00143,0.639,0.0,0.221,0.733,-5.938,0.0259,0.4382014223445745,5,4,1.0,0.09948995892473576
230,0.625,0.5364727715370978,0.24600000000000002,0.713,0.48200000000000004,0.226,0.102,0.0776,-9.949,0.0359,0.6508969947235604,8,4,-1.0,-0.3981449774962603
231,0.4772727272727273,0.4386879717886541,0.67,0.00162,0.88,0.0,0.261,0.312,-6.419,0.044000000000000004,0.5551915576967195,4,4,1.0,0.08155741935272462
232,0.875,0.47240886388758674,0.865,0.5479999999999999,0.521,0.00011499999999999999,0.0989,0.748,-6.932,0.0371,0.5921495755907319,0,4,1.0,0.5788007726802797
233,0.8977272727272727,0.5502601408638181,0.5539999999999999,0.893,0.321,0.0,0.0996,0.28800000000000003,-8.251,0.027999999999999997,0.6196237669190181,9,4,-1.0,0.4823730263147116
234,0.6590909090909091,0.35266497290561044,0.655,0.00297,0.794,1.34e-05,0.1,0.389,-5.29,0.0765,0.5870933700389999,6,4,1.0,0.07401248150630056
235,0.5795454545454546,0.3737656089341073,0.47200000000000003,0.84,0.305,0.0,0.142,0.584,-11.465,0.0295,0.7611837577426016,8,4,-1.0,0.0351605572604257
236,0.26136363636363635,0.4344998678557718,0.272,0.895,0.337,0.713,0.0764,0.0374,-13.724,0.0338,0.42963982564808445,9,3,-1.0,-0.8107572299510275
237,0.4772727272727273,0.4073495340227983,0.371,0.963,0.15,0.0,0.124,0.0785,-11.116,0.0294,0.3155494379444827,2,4,-1.0,0.21801183924449039
238,0.0,0.46856800026235934,0.537,0.0939,0.606,0.0055899999999999995,0.11,0.5820000000000001,-7.047999999999999,0.0347,0.5906400550584996,2,4,1.0,-0.08245035987960868
239,0.875,0.41102835217112005,0.631,0.0436,0.932,0.13699999999999998,0.0918,0.971,-4.1419999999999995,0.0354,0.5617297545308557,5,4,1.0,0.006978043493576563
240,0.7613636363636364,0.3417461943426837,0.618,0.883,0.37,0.0,0.12300000000000001,0.433,-10.5,0.0543,0.5242486808901125,10,4,-1.0,-0.0050692807159253075
241,0.011363636363636364,0.41527240037579116,0.534,0.00865,0.605,0.00826,0.0781,0.56,-4.3660000000000005,0.113,0.5643633860977288,9,4,1.0,0.02781386859519975
242,0.6136363636363636,0.35336138263374056,0.615,0.639,0.332,0.0,0.15,0.515,-10.161,0.0295,0.5776278963064923,7,4,-1.0,0.13405904548753733
243,0.5909090909090909,0.29841832039863186,0.5479999999999999,0.0125,0.8640000000000001,0.287,0.818,0.161,-6.835,0.0881,0.5881899518238128,11,4,1.0,0.17933358783503703
244,0.0,0.35757649414610715,0.376,0.000874,0.7709999999999999,8.98e-06,0.27399999999999997,0.419,-5.8,0.0422,0.7715255792612986,6,4,1.0,-0.07902114057177685
245,0.8295454545454546,0.39333260027046163,0.795,0.0934,0.564,0.000531,0.0631,0.961,-10.482000000000001,0.0392,0.569699472356045,7,4,1.0,0.21570821652742803
246,0.0,0.48474746948625796,0.61,0.8079999999999999,0.275,0.9129999999999999,0.40299999999999997,0.552,-10.644,0.027999999999999997,0.43169534296857076,6,4,-1.0,-0.6759182951225786
247,0.4772727272727273,0.606127248139853,0.149,8.51e-05,0.79,0.000248,0.0903,0.39,-7.93,0.052000000000000005,0.7813214039917414,4,4,1.0,-0.07304581194508661
248,0.25,0.3658620337093174,0.491,0.168,0.599,0.0,0.166,0.18899999999999997,-6.7410000000000005,0.0274,0.3672768983711861,5,4,-1.0,-0.17307808887789325
249,0.625,0.3982691999776223,0.6990000000000001,0.0589,0.861,2.64e-06,0.0794,0.315,-3.09,0.17300000000000001,0.577848130305116,4,3,1.0,0.02952438219165289
250,0.07954545454545454,0.5463826240950049,0.379,0.00565,0.499,0.125,0.077,0.335,-13.923,0.0411,0.7157283780683643,4,4,-1.0,-0.2388099806174561
251,0.19318181818181818,0.43352373676869743,0.588,0.812,0.35200000000000004,0.0564,0.126,0.655,-9.624,0.0403,0.6731727460426703,10,4,-1.0,-0.33189698251638833
252,0.011363636363636364,0.47229697534400905,0.648,0.0182,0.7509999999999999,0.000401,0.0418,0.863,-8.582,0.0806,0.46082587749483833,8,4,1.0,-0.026681718312489864
253,0.9545454545454546,0.3532263447363192,0.39,0.8,0.44799999999999995,0.182,0.107,0.077,-8.57,0.0276,0.6647855012617573,5,5,-1.0,-0.012291449234283018
254,0.6136363636363636,0.4094310467559074,0.506,0.0234,0.823,0.000916,0.303,0.405,-5.272,0.0424,0.614608855242028,6,4,1.0,0.04003978091007843
255,0.9545454545454546,0.43459053615832616,0.573,0.018000000000000002,0.902,0.00125,0.0928,0.8759999999999999,-7.638,0.054000000000000006,0.3872998394127094,6,4,1.0,-0.06594324830464182
256,0.6931818181818182,0.4535209202639798,0.72,0.0289,0.9670000000000001,0.00034500000000000004,0.142,0.977,-4.434,0.0343,0.5953934388621244,9,4,1.0,0.13265327856631434
257,0.0,0.6327991619933908,0.612,0.0204,0.46299999999999997,0.653,0.183,0.17,-7.653,0.035,0.3532002752924983,11,4,-1.0,-0.3062458322615316
258,0.6818181818181818,0.4448013303162009,0.879,0.037000000000000005,0.693,0.11900000000000001,0.18,0.966,-10.577,0.046,0.611291580637761,11,4,1.0,0.034131627625777636
259,0.7727272727272727,0.466200978831845,0.625,0.34600000000000003,0.85,0.000233,0.174,0.633,-3.904,0.0495,0.43432438632713927,4,4,1.0,-0.08742952733135302
260,0.4090909090909091,0.48709905801420983,0.425,0.0262,0.555,0.284,0.20600000000000002,0.247,-11.806,0.0287,0.5000734113328745,0,4,-1.0,-0.3322541587271419
261,0.38636363636363635,0.4988454259770474,0.626,0.6779999999999999,0.28600000000000003,0.0,0.134,0.366,-9.933,0.0374,0.3897866483138334,9,4,-1.0,0.008459177872114532
262,0.0,0.5145329714317682,0.319,0.242,0.7120000000000001,0.000414,0.294,0.773,-9.742,0.0535,0.3584033035099793,8,4,1.0,-0.39738966450012536
263,0.36363636363636365,0.5920312207618839,0.6609999999999999,0.675,0.425,0.13,0.10400000000000001,0.19,-10.317,0.0312,0.5232484514796972,9,4,-1.0,-0.23319182820151949
264,0.0,0.5431745094748376,0.775,0.34299999999999997,0.218,0.00596,0.0866,0.361,-11.0,0.0461,0.6103968800183529,9,4,-1.0,0.09618198291780196
265,0.0,0.619526865789692,0.316,0.0143,0.769,0.0,0.0928,0.11800000000000001,-5.285,0.0422,0.5618628125716908,0,4,-1.0,0.006442279177446124
266,0.45454545454545453,0.4814602612404581,0.7090000000000001,0.59,0.299,0.00292,0.111,0.423,-9.001,0.0297,0.5183941270933701,0,3,-1.0,0.3484892920865808
267,0.0,0.4263339332874205,0.478,2.27e-05,0.9009999999999999,0.0801,0.326,0.5770000000000001,-4.9830000000000005,0.0334,0.43571461344345036,9,3,-1.0,0.13095095708478674
268,0.29545454545454547,0.576804733271216,0.436,0.0402,0.753,0.0204,0.14800000000000002,0.39899999999999997,-9.76,0.0359,0.4127919247533837,4,4,-1.0,-0.09915572063577366
269,0.875,0.5102561283091519,0.596,0.365,0.44799999999999995,5.3e-06,0.20600000000000002,0.7959999999999999,-9.616,0.0396,0.38216563431979805,5,4,1.0,0.11714560501226359
270,0.6022727272727273,0.5642269176828268,0.64,0.00278,0.695,0.611,0.337,0.34299999999999997,-9.919,0.0326,0.5414039917412251,5,4,-1.0,-0.30084722852559953
271,0.29545454545454547,0.6388816547158127,0.376,0.000708,0.546,0.777,0.359,0.305,-12.677999999999999,0.0362,0.5322092222986924,7,4,-1.0,-0.29703953350820766
272,0.19318181818181818,0.4016625094285389,0.44299999999999995,0.9690000000000001,0.369,0.27699999999999997,0.638,0.0989,-9.514,0.0441,0.7988391832989218,9,3,-1.0,-1.0
273,0.6931818181818182,0.31804511423241566,0.524,0.0252,0.8809999999999999,0.0,0.10099999999999999,0.62,-4.479,0.0468,0.46651525579261305,5,4,1.0,0.046423076860060655
274,0.4090909090909091,0.4225104316775758,0.5489999999999999,0.292,0.524,0.0366,0.122,0.22899999999999998,-8.288,0.0261,0.4358384950676761,0,4,-1.0,-0.07630463526246717
275,0.3181818181818182,0.4868926429424372,0.537,0.115,0.655,0.294,0.243,0.28300000000000003,-8.193999999999999,0.0374,0.5504244092681808,7,4,-1.0,-0.22727875964826336
276,0.0,0.43035613351775653,0.67,0.7859999999999999,0.293,0.0,0.215,0.36,-10.56,0.0486,0.3072906629961,5,4,-1.0,-0.3256889978258127
277,0.29545454545454547,0.28405800456428093,0.516,0.585,0.48700000000000004,0.0507,0.168,0.209,-10.55,0.0331,0.441403991741225,5,3,-1.0,-0.4564728357661184
278,0.5681818181818182,0.500556549048658,0.7020000000000001,0.000771,0.8420000000000001,0.828,0.28,0.175,-5.059,0.0331,0.5689837118605185,7,4,1.0,-0.14452529151640964
279,0.8181818181818182,0.7163181724356785,0.264,0.885,0.122,0.349,0.094,0.0735,-15.399000000000001,0.0349,0.6820738701537049,9,4,-1.0,-0.144954558338508
280,0.4772727272727273,0.5338742565681469,0.327,0.948,0.10099999999999999,0.0,0.0945,0.0866,-13.949000000000002,0.0525,0.7879513649919707,8,4,-1.0,0.19115808651856414
281,0.0,0.3279896908210883,0.703,0.35600000000000004,0.35200000000000004,0.0037799999999999995,0.0715,0.85,-14.859000000000002,0.0428,0.49554026152787334,4,4,-1.0,-0.18331004041989504
282,0.0,0.9165079971371966,0.44299999999999995,0.39299999999999996,0.466,0.647,0.165,0.19,-9.209,0.0302,0.584964441385639,9,4,-1.0,-0.5097559896648278
283,0.7727272727272727,0.429163941794808,0.561,0.95,0.0587,0.0,0.0828,0.342,-17.819000000000006,0.0762,0.6562376691901814,5,1,-1.0,0.06010063193974536
284,0.0,0.5386584563625034,0.319,0.11800000000000001,0.8809999999999999,0.0,0.364,0.625,-7.244,0.14,0.9494884147740307,2,4,1.0,-0.4243122309914261
285,0.8409090909090909,0.2994484666446748,0.48200000000000004,0.6409999999999999,0.8490000000000001,7.74e-06,0.0414,0.937,-9.198,0.0452,0.5718329892177105,2,4,1.0,-0.2539752237676192
286,0.8181818181818182,0.4952669216953815,0.5429999999999999,0.00162,0.912,2.1000000000000002e-06,0.0565,0.836,-10.71,0.0601,0.4759394356503786,7,4,1.0,-0.10797043629565671
287,0.0,0.36346993381213916,0.623,0.638,0.613,0.5720000000000001,0.14300000000000002,0.745,-9.241,0.0309,0.675237439779766,10,4,-1.0,-0.5775375485587613
288,0.6022727272727273,0.46278259091426444,0.627,0.0607,0.857,0.835,0.132,0.124,-8.253,0.0402,0.5596512961688461,7,4,1.0,-0.1653594781950477
289,0.6931818181818182,0.4572498953456295,0.48700000000000004,0.647,0.27899999999999997,0.00185,0.11,0.162,-11.585999999999999,0.0265,0.6394218857536133,6,4,-1.0,0.21407143196530476
290,0.375,0.4193717651189395,0.643,0.0565,0.9570000000000001,0.841,0.0763,0.281,-5.026,0.0892,0.6335076852489102,1,4,1.0,-0.0639836944144522
291,0.0,0.5159489402418722,0.18600000000000005,0.9740000000000001,0.3,0.924,0.0672,0.0877,-12.140999999999998,0.0368,0.4430511585225969,9,3,-1.0,-0.8434634295797608
292,0.22727272727272727,0.5825149072193189,0.545,0.0888,0.7879999999999999,0.0258,0.0765,0.647,-3.968,0.0281,0.5961091993576508,11,4,-1.0,-0.03849802488109145
293,0.4772727272727273,0.3752124435493361,0.35700000000000004,0.159,0.851,0.866,0.146,0.24100000000000002,-6.103,0.0534,0.5965267263133747,2,4,1.0,-0.21120746858733533
294,0.7727272727272727,0.5439326508132175,0.23600000000000002,0.8109999999999999,0.249,1e-06,0.087,0.18100000000000002,-9.595,0.0348,0.3342372103693508,6,5,-1.0,0.3720924136100521
295,0.8068181818181818,0.4876276349269734,0.68,0.10300000000000001,0.6779999999999999,0.00828,0.204,0.251,-11.548,0.0754,0.6018123422803395,1,4,1.0,0.03659417737239552
296,0.0,0.4404801175987175,0.6509999999999999,0.13,0.946,0.0,0.14800000000000002,0.508,-4.717,0.10099999999999999,0.4217068134893324,6,4,1.0,-0.09145021733680897
297,0.6363636363636364,0.4675648615958007,0.485,0.0941,0.619,3.31e-06,0.109,0.41600000000000004,-7.115,0.0289,0.6332507455838495,5,4,1.0,0.04162905120563355
298,0.5909090909090909,0.4188914160266835,0.465,0.00987,0.7390000000000001,1.88e-06,0.373,0.0652,-7.7860000000000005,0.0648,0.578086717136958,10,4,1.0,0.014780213748662637
299,0.0,0.3555740750386305,0.23600000000000002,0.975,0.33,0.126,0.11599999999999999,0.0827,-10.085,0.0325,0.3970910759348475,8,4,-1.0,-0.7318671632180593
300,0.8409090909090909,0.3880854133992318,0.5770000000000001,0.159,0.7559999999999999,0.00023199999999999997,0.249,0.6629999999999999,-5.82,0.115,0.8109658178481304,2,4,1.0,0.0933327653466985
301,0.0,0.3407816379325312,0.6409999999999999,0.079,0.8059999999999999,0.00158,0.0708,0.721,-6.2810000000000015,0.0323,0.5780545996788254,8,4,1.0,-0.020352490321016214
302,0.3977272727272727,0.4466011925775455,0.6559999999999999,0.809,0.102,0.7879999999999999,0.0874,0.595,-20.337,0.0373,0.5431199816471668,4,3,-1.0,-0.6938229815038429
303,0.3522727272727273,0.28866279686634916,0.48100000000000004,0.8420000000000001,0.22899999999999998,0.00205,0.105,0.0525,-13.5,0.0342,0.42217939894471207,6,4,-1.0,-0.24247513283514352
304,0.7045454545454546,0.5069187631300242,0.615,0.0104,0.97,0.384,0.17800000000000002,0.507,1.3419999999999999,0.11900000000000001,0.5643175040146823,9,4,1.0,-0.17058768594052853
305,0.4431818181818182,0.4276110059744624,0.387,0.654,0.5770000000000001,0.127,0.163,0.447,-8.259,0.0353,0.6838632713925212,1,4,-1.0,-0.3068028960764685
306,0.0,0.5504144698894425,0.601,0.743,0.537,0.732,0.14300000000000002,0.39399999999999996,-9.464,0.0296,0.6652626749254417,6,3,-1.0,-0.7064847143327604
307,0.7727272727272727,0.33836638868150926,0.542,0.319,0.915,5.3400000000000004e-05,0.171,0.92,-9.637,0.0549,0.7332415691672403,9,4,1.0,-0.2289696121688952
308,0.5568181818181818,0.41837634290366205,0.542,0.935,0.0957,6.4e-06,0.182,0.259,-14.517999999999999,0.0404,0.6182105987611838,8,4,-1.0,0.22753107678797005
309,0.1590909090909091,0.6491098108890703,0.6509999999999999,0.33299999999999996,0.848,0.763,0.10099999999999999,0.154,-8.941,0.0458,0.5504794677678367,10,4,-1.0,-0.0868970398611928
